Name,Type,Master,X,Y
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14034_0,inst,NAND2x1p5_ASAP7_75t_SL,180.684,57.186
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14033_0,inst,AND2x2_ASAP7_75t_SL,181.494,42.336
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14032_0,inst,AOI211x1_ASAP7_75t_SL,180.846,42.336
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14031_0,inst,AOI211x1_ASAP7_75t_SL,153.252,64.746
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14030_0,inst,AO22x1_ASAP7_75t_SL,158.328,55.566
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14029_0,inst,NOR2xp67_ASAP7_75t_SL,158.814,55.566
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14028_0,inst,OA22x2_ASAP7_75t_SL,162.486,63.936
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14027_0,inst,NAND2xp5_ASAP7_75t_SL,163.026,63.936
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14026_0,inst,AO22x1_ASAP7_75t_SL,155.628,55.026
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14025_0,inst,NOR2xp67_ASAP7_75t_SL,156.114,55.026
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14024_0,inst,NOR2xp33_ASAP7_75t_SL,183.6,36.396
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14023_0,inst,NOR2x1_ASAP7_75t_SL,183.006,36.396
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14022_0,inst,NOR2xp33_ASAP7_75t_SL,183.654,36.126
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14021_0,inst,NAND2x1_ASAP7_75t_SL,183.492,36.666
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14020_0,inst,OA22x2_ASAP7_75t_SL,160.596,42.336
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14019_0,inst,INVx2_ASAP7_75t_SL,161.082,42.066
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14018_0,inst,AND2x2_ASAP7_75t_SL,161.136,42.336
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14017_0,inst,AND3x1_ASAP7_75t_SL,130.14,51.786
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14016_0,inst,AO21x1_ASAP7_75t_SL,130.464,51.786
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14015_0,inst,AOI21xp5_ASAP7_75t_SL,129.762,52.056
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14014_0,inst,NOR2xp33_ASAP7_75t_SL,129.816,48.816
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14013_0,inst,NOR2xp33_ASAP7_75t_SL,129.438,48.276
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14012_0,inst,NOR2xp67_ASAP7_75t_SL,129.762,48.546
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14011_0,inst,NAND2x1p5_ASAP7_75t_SL,129.33,48.546
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14010_0,inst,AOI211x1_ASAP7_75t_SL,161.082,65.556
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14009_0,inst,OAI22xp5_ASAP7_75t_SL,161.73,66.366
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14008_0,inst,NOR3xp33_ASAP7_75t_SL,163.242,66.636
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14007_0,inst,NOR2xp33_ASAP7_75t_SL,183.654,39.906
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14004_0,inst,AOI21xp5_ASAP7_75t_SL,183.978,39.906
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14003_0,inst,NAND2xp67_ASAP7_75t_SL,183.924,40.176
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14001_0,inst,OR2x2_ASAP7_75t_SL,160.704,34.776
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_14000_0,inst,INVx3_ASAP7_75t_SL,160.92,34.506
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13999_0,inst,OA211x2_ASAP7_75t_SL,161.028,34.776
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13998_0,inst,OR2x2_ASAP7_75t_SL,129.924,25.866
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13991_0,inst,INVxp67_ASAP7_75t_SL,176.418,60.156
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13990_0,inst,OAI22xp5_ASAP7_75t_SL,176.094,60.426
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13989_0,inst,OR2x2_ASAP7_75t_SL,176.418,60.426
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13985_0,inst,NAND2xp5_ASAP7_75t_SL,133.542,38.286
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13984_0,inst,NAND3xp33_ASAP7_75t_SL,133.758,38.016
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13983_0,inst,OR2x2_ASAP7_75t_SL,133.434,38.016
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13982_0,inst,OR2x2_ASAP7_75t_SL,182.466,58.536
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13981_0,inst,NOR4xp75_ASAP7_75t_SL,181.332,58.536
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13978_0,inst,NOR2xp33_ASAP7_75t_SL,184.464,59.346
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13975_0,inst,AOI21xp5_ASAP7_75t_SL,183.222,59.076
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13974_0,inst,NAND2x1p5_ASAP7_75t_SL,184.842,59.346
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13973_0,inst,AO22x1_ASAP7_75t_SL,164.376,44.226
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13972_0,inst,NOR2xp67_ASAP7_75t_SL,164.484,43.956
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13971_0,inst,AO22x1_ASAP7_75t_SL,135.702,42.336
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13965_0,inst,OA22x2_ASAP7_75t_SL,136.512,42.336
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13964_0,inst,NAND2xp67_ASAP7_75t_SL,134.298,42.336
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_OCPC19327_n_956,inst,INVx11_ASAP7_75t_SL,168.048,48.006
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13963_0,inst,OA22x2_ASAP7_75t_SL,184.788,29.916
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13962_0,inst,NAND2x1_ASAP7_75t_SL,185.328,29.916
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13961_0,inst,AND2x2_ASAP7_75t_SL,132.732,23.976
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13960_0,inst,NAND4xp75_ASAP7_75t_L,133.056,23.976
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13959_0,inst,AND3x1_ASAP7_75t_SL,134.946,52.056
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13958_0,inst,NAND3x1_ASAP7_75t_SL,134.352,52.056
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13949_0,inst,INVxp67_ASAP7_75t_SL,178.686,42.606
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13948_0,inst,OAI22xp5_ASAP7_75t_SL,179.442,42.336
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13947_0,inst,OR2x2_ASAP7_75t_SL,179.118,42.336
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13940_0,inst,OR3x1_ASAP7_75t_SL,135.27,40.986
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13938_0,inst,AO22x2_ASAP7_75t_SL,182.628,55.296
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13937_0,inst,NOR2x1_ASAP7_75t_SL,182.304,55.296
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13932_0,inst,OR2x2_ASAP7_75t_SL,137.322,20.196
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13928_0,inst,AO22x1_ASAP7_75t_SL,179.226,54.756
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13927_0,inst,NOR2x1_ASAP7_75t_SL,179.712,54.756
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13924_0,inst,OA22x2_ASAP7_75t_SL,135.216,32.076
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13923_0,inst,NAND2x1_ASAP7_75t_SL,134.892,32.076
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13916_0,inst,AO22x1_ASAP7_75t_SL,179.388,37.476
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13915_0,inst,NOR2xp67_ASAP7_75t_SL,179.874,37.476
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13914_0,inst,AOI211x1_ASAP7_75t_SL,182.628,53.676
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13913_0,inst,AND2x2_ASAP7_75t_SL,138.024,20.736
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13912_0,inst,AOI211x1_ASAP7_75t_SL,137.376,20.736
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13910_0,inst,NOR2x1p5_ASAP7_75t_SL,129.708,50.436
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13909_0,inst,OR2x2_ASAP7_75t_SL,138.456,41.796
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13908_0,inst,AND2x2_ASAP7_75t_SL,138.132,41.796
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13906_0,inst,AO21x1_ASAP7_75t_SL,131.274,52.596
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13904_0,inst,AND2x2_ASAP7_75t_SL,182.034,55.566
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13902_0,inst,AO22x1_ASAP7_75t_SL,179.766,54.486
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13901_0,inst,NOR2xp67_ASAP7_75t_SL,180.252,54.486
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13900_0,inst,OA22x2_ASAP7_75t_SL,135.756,47.466
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13899_0,inst,NAND2x1p5_ASAP7_75t_SL,136.08,47.736
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13888_0,inst,OR2x2_ASAP7_75t_SL,182.142,57.726
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13885_0,inst,OR2x2_ASAP7_75t_SL,129.87,53.136
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13884_0,inst,AND2x2_ASAP7_75t_SL,128.898,52.866
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13883_0,inst,NAND2x1_ASAP7_75t_SL,128.844,53.136
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13882_0,inst,OAI22xp5_ASAP7_75t_SL,137.97,39.366
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13881_0,inst,INVxp67_ASAP7_75t_SL,137.43,41.256
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13880_0,inst,OR2x6_ASAP7_75t_SL,136.836,39.366
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13879_0,inst,AND2x4_ASAP7_75t_SL,180.252,59.346
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13875_0,inst,AO22x1_ASAP7_75t_SL,183.816,36.396
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13874_0,inst,NOR2x1_ASAP7_75t_SL,184.302,36.396
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13871_0,inst,AND2x2_ASAP7_75t_SL,130.95,52.596
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13863_0,inst,OR2x2_ASAP7_75t_SL,180.954,45.306
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13862_0,inst,OR2x2_ASAP7_75t_SL,180.63,45.306
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13861_0,inst,NAND3xp33_ASAP7_75t_SL,180.846,45.036
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13860_0,inst,OR2x2_ASAP7_75t_SL,183.114,45.306
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13855_0,inst,AO22x1_ASAP7_75t_SL,178.902,59.076
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13854_0,inst,NOR2x1_ASAP7_75t_SL,179.442,59.076
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13843_0,inst,OR2x2_ASAP7_75t_SL,129.762,52.866
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13840_0,inst,OR2x2_ASAP7_75t_SL,134.622,41.256
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13837_0,inst,OR2x2_ASAP7_75t_SL,182.466,53.946
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13836_0,inst,OAI211xp5_ASAP7_75t_SL,183.33,53.946
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13835_0,inst,AND2x2_ASAP7_75t_SL,179.28,39.366
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13834_0,inst,AOI211x1_ASAP7_75t_SL,178.632,39.366
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13806_0,inst,OR2x2_ASAP7_75t_SL,184.518,60.966
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13795_0,inst,NAND4xp75_ASAP7_75t_SL,182.412,55.026
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13768_0,inst,OR2x2_ASAP7_75t_SL,138.294,41.526
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13738_0,inst,OR2x2_ASAP7_75t_SL,153.252,68.256
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13737_0,inst,OR2x2_ASAP7_75t_SL,152.874,68.526
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13736_0,inst,NAND3x1_ASAP7_75t_SL,153.198,68.526
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13735_0,inst,AND2x2_ASAP7_75t_SL,160.002,59.076
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13734_0,inst,AOI211x1_ASAP7_75t_SL,158.49,58.806
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13733_0,inst,INVx3_ASAP7_75t_SL,165.564,62.046
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13732_0,inst,OA22x2_ASAP7_75t_SL,165.834,62.046
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13727_0,inst,OA22x2_ASAP7_75t_SL,165.996,66.096
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13725_0,inst,AND2x2_ASAP7_75t_L,165.672,66.096
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13703_0,inst,AND2x4_ASAP7_75t_SL,151.794,55.566
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13694_0,inst,AO22x1_ASAP7_75t_SL,155.358,43.956
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13693_0,inst,NOR2xp67_ASAP7_75t_SL,155.898,43.956
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13692_0,inst,AND2x2_ASAP7_75t_SL,165.078,65.826
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13691_0,inst,NAND4xp75_ASAP7_75t_SL,163.512,65.826
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13690_0,inst,AO22x1_ASAP7_75t_SL,154.278,58.536
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13689_0,inst,NOR2x1_ASAP7_75t_SL,154.764,58.536
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13688_0,inst,AND2x2_ASAP7_75t_SL,163.512,16.686
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13687_0,inst,AND2x2_ASAP7_75t_SL,163.188,16.686
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13686_0,inst,NOR3xp33_ASAP7_75t_SL,163.08,16.956
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13683_0,inst,OA22x2_ASAP7_75t_SL,164.538,67.716
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13682_0,inst,INVx3_ASAP7_75t_SL,166.59,67.446
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13681_0,inst,AND2x2_ASAP7_75t_SL,164.214,67.716
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13677_0,inst,OR2x2_ASAP7_75t_SL,165.024,66.096
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13669_0,inst,NOR2x1_ASAP7_75t_SL,157.248,43.956
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13668_0,inst,NOR2x1_ASAP7_75t_SL,156.6,43.686
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13667_0,inst,NOR2xp67_ASAP7_75t_SL,157.086,43.686
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13666_0,inst,NAND2xp5_ASAP7_75t_SL,157.248,43.416
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13658_0,inst,AND2x2_ASAP7_75t_SL,159.084,15.066
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13657_0,inst,AND2x2_ASAP7_75t_SL,159.516,15.336
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13656_0,inst,NOR3x1_ASAP7_75t_SL,158.922,15.336
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13651_0,inst,OA22x2_ASAP7_75t_SL,156.276,57.456
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13650_0,inst,NAND2x1_ASAP7_75t_SL,156.6,57.726
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13634_0,inst,INVx1_ASAP7_75t_SL,158.544,58.266
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13633_0,inst,NAND2xp5_ASAP7_75t_SL,158.166,59.346
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13632_0,inst,NAND2xp5_ASAP7_75t_SL,157.95,59.346
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13631_0,inst,INVx2_ASAP7_75t_SL,157.194,59.076
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13630_0,inst,NOR3x1_ASAP7_75t_SL,158.004,59.076
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13622_0,inst,NOR2xp33_ASAP7_75t_SL,156.6,27.216
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13619_0,inst,AOI21xp5_ASAP7_75t_SL,156.816,26.946
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13618_0,inst,INVx2_ASAP7_75t_SL,157.248,27.216
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13617_0,inst,AND2x2_ASAP7_75t_SL,156.924,27.216
reconstruction/Inter_pred_top/Inter_pred_sliding_window/g69532_dup,inst,OR2x6_ASAP7_75t_SL,158.652,61.236
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_6390_0_dup1,inst,OR2x6_ASAP7_75t_SL,152.334,56.106
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13603_0,inst,OA22x2_ASAP7_75t_SL,170.748,63.396
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13602_0,inst,INVx1_ASAP7_75t_SL,170.64,63.936
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13601_0,inst,AND2x2_ASAP7_75t_SL,170.424,63.396
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13598_0,inst,INVx1_ASAP7_75t_SL,158.382,28.026
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13597_0,inst,OAI22xp5_ASAP7_75t_SL,158.382,29.106
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13596_0,inst,INVx2_ASAP7_75t_SL,158.598,28.836
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13595_0,inst,NOR2x1_ASAP7_75t_SL,158.706,29.106
reconstruction/Inter_pred_top/Inter_pred_sliding_window/g69535_dup,inst,AND2x6_ASAP7_75t_SL,155.466,45.846
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13586_0,inst,OR2x2_ASAP7_75t_SL,158.598,37.476
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13585_0,inst,NAND3x1_ASAP7_75t_SL,158.004,37.476
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13580_0,inst,NOR2xp33_ASAP7_75t_SL,170.316,62.856
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13579_0,inst,NOR2x1p5_ASAP7_75t_SL,170.64,62.856
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13578_0,inst,NOR2x1_ASAP7_75t_SL,170.154,62.586
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13576_0,inst,AND2x2_ASAP7_75t_SL,169.992,62.856
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13573_0,inst,NOR2xp33_ASAP7_75t_SL,159.192,26.406
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13572_0,inst,NOR2x1_ASAP7_75t_SL,159.516,26.406
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13571_0,inst,NOR2xp33_ASAP7_75t_SL,159.462,26.136
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13569_0,inst,AND2x2_ASAP7_75t_SL,159.354,26.676
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13566_0,inst,AND2x2_ASAP7_75t_SL,157.788,56.916
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13565_0,inst,AOI211x1_ASAP7_75t_SL,157.14,56.916
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_6372_0_dup,inst,OR2x6_ASAP7_75t_SL,149.094,57.996
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13542_0,inst,OAI21xp5_ASAP7_75t_SL,155.034,69.336
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13541_0,inst,INVxp67_ASAP7_75t_SL,154.818,69.606
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13540_0,inst,OR2x2_ASAP7_75t_SL,154.71,69.336
reconstruction/Inter_pred_top/Inter_pred_sliding_window/g72117_dup,inst,OR2x6_ASAP7_75t_SL,147.582,48.546
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13539_0,inst,OA22x2_ASAP7_75t_SL,161.244,43.956
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13538_0,inst,INVx1_ASAP7_75t_SL,160.758,44.226
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13537_0,inst,AND2x2_ASAP7_75t_SL,160.92,43.956
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13536_0,inst,OA22x2_ASAP7_75t_SL,150.876,17.766
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13535_0,inst,INVx2_ASAP7_75t_SL,151.47,18.036
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13534_0,inst,AND2x2_ASAP7_75t_SL,151.416,17.766
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13533_0,inst,AND2x2_ASAP7_75t_SL,183.762,53.406
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13529_0,inst,OA21x2_ASAP7_75t_SL,157.356,45.306
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13528_0,inst,NAND2xp5_ASAP7_75t_SL,157.14,45.306
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13521_0,inst,OA22x2_ASAP7_75t_SL,157.95,12.366
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13520_0,inst,INVx2_ASAP7_75t_SL,157.734,12.636
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13519_0,inst,AND2x2_ASAP7_75t_SL,157.626,12.366
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13516_0,inst,OA22x2_ASAP7_75t_SL,157.95,24.516
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13515_0,inst,NAND2x1_ASAP7_75t_SL,157.626,24.516
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13513_0,inst,OR2x2_ASAP7_75t_SL,161.838,67.446
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13512_0,inst,OAI21x1_ASAP7_75t_SL,161.406,67.446
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_6390_0_dup,inst,OR2x6_ASAP7_75t_SL,152.388,55.836
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13488_0,inst,OA22x2_ASAP7_75t_SL,164.214,70.146
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13487_0,inst,NAND2xp67_ASAP7_75t_SL,163.89,70.146
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13474_0,inst,OR2x2_ASAP7_75t_SL,156.654,56.376
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13472_0,inst,AO22x1_ASAP7_75t_SL,165.024,69.336
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13471_0,inst,NOR2x1_ASAP7_75t_SL,164.484,69.336
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13466_0,inst,OA22x2_ASAP7_75t_SL,161.892,61.776
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13465_0,inst,NAND2x1p5_ASAP7_75t_SL,162.108,61.506
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13463_0,inst,AND2x2_ASAP7_75t_SL,181.224,53.136
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13461_0,inst,OA22x2_ASAP7_75t_SL,158.328,65.286
reconstruction/Inter_pred_top/Inter_pred_sliding_window/FE_RC_13460_0,inst,NAND2xp67_ASAP7_75t_SL,158.382,65.556
