Source,Sink,Weight,Net
inst_103074,inst_103075,0.5,net_128500
inst_103070,inst_103069,1.0,net_128501
inst_103073,inst_103071,1.0,net_128502
inst_103087,inst_103082,0.25,net_128503
inst_103087,inst_103088,0.25,net_128503
inst_103087,inst_103114,0.25,net_128503
inst_103087,inst_103115,0.25,net_128503
inst_103099,inst_103084,0.5,net_128505
inst_103099,inst_103091,0.5,net_128505
inst_103089,inst_103085,1.0,net_128506
inst_103091,inst_103086,0.25,net_128507
inst_103091,inst_103093,0.25,net_128507
inst_103091,inst_103095,0.25,net_128507
inst_103091,inst_103096,0.25,net_128507
inst_103093,inst_103090,1.0,net_128508
inst_103096,inst_103094,1.0,net_128509
inst_103118,inst_103100,0.5,net_128510
inst_103118,inst_103120,0.5,net_128510
inst_103112,inst_103101,0.333333333333,net_128511
inst_103112,inst_103104,0.333333333333,net_128511
inst_103112,inst_103113,0.333333333333,net_128511
inst_103107,inst_103102,1.0,net_128512
inst_103105,inst_103103,1.0,net_128513
inst_103113,inst_103110,1.0,net_128515
inst_103117,inst_103116,1.0,net_128516
inst_103127,inst_103121,1.0,net_128517
inst_103124,inst_103123,1.0,net_128518
inst_103133,inst_103132,1.0,net_128519
inst_103140,inst_103135,1.0,net_128520
inst_103138,inst_103136,1.0,net_128521
inst_103142,inst_103141,1.0,net_128522
inst_103148,inst_103146,1.0,net_128523
inst_103178,inst_103152,0.5,net_128524
inst_103178,inst_103179,0.5,net_128524
inst_103159,inst_103153,0.5,net_128525
inst_103159,inst_103160,0.5,net_128525
inst_103155,inst_103154,1.0,net_128526
FE_RC_557_0,inst_103156,1.0,net_128527
inst_103160,inst_103157,1.0,net_128528
inst_103162,inst_103161,1.0,net_128529
inst_103168,inst_103167,1.0,net_128530
inst_103173,inst_103172,1.0,net_128531
inst_103177,inst_103175,1.0,net_128532
inst_103204,inst_103180,1.0,net_128533
inst_103182,inst_103181,0.5,net_128534
inst_103182,inst_103184,0.5,net_128534
inst_103184,inst_103183,1.0,net_128535
inst_103193,inst_103188,1.0,net_128536
inst_103190,inst_103189,1.0,net_128537
inst_103197,inst_103195,1.0,net_128538
inst_103200,inst_103198,1.0,net_128539
inst_103207,inst_103205,0.25,net_128540
inst_103207,inst_103208,0.25,net_128540
inst_103207,inst_103209,0.25,net_128540
inst_103207,inst_103214,0.25,net_128540
inst_103209,inst_103206,1.0,net_128541
inst_103212,inst_103210,1.0,net_128542
inst_103215,inst_103213,1.0,net_128543
inst_103222,inst_103219,1.0,net_128544
inst_103225,inst_103223,1.0,net_128545
inst_103229,inst_103228,0.333333333333,net_128546
inst_103229,inst_103233,0.333333333333,net_128546
inst_103229,inst_103234,0.333333333333,net_128546
inst_103231,inst_103230,1.0,net_128547
inst_103234,inst_103232,1.0,net_128548
inst_103239,inst_103238,1.0,net_128549
inst_103243,inst_103241,1.0,net_128550
inst_103246,inst_103244,1.0,net_128551
inst_103256,inst_103249,0.2,net_128552
inst_103256,inst_103252,0.2,net_128552
inst_103256,inst_103257,0.2,net_128552
inst_103256,inst_103259,0.2,net_128552
inst_103256,inst_103292,0.2,net_128552
inst_103259,inst_103250,0.333333333333,net_128553
inst_103259,inst_103254,0.333333333333,net_128553
inst_103259,inst_103260,0.333333333333,net_128553
inst_103254,inst_103251,0.5,net_128554
inst_103254,inst_103255,0.5,net_128554
inst_103255,inst_103253,1.0,net_128555
inst_103260,inst_103258,1.0,net_128556
inst_103267,inst_103261,1.0,net_128557
inst_103265,inst_103263,1.0,net_128558
inst_103341,inst_103270,0.25,net_128559
inst_103341,inst_103328,0.25,net_128559
inst_103341,inst_103338,0.25,net_128559
inst_103341,inst_103339,0.25,net_128559
inst_103316,inst_103271,0.333333333333,net_128560
inst_103316,inst_103317,0.333333333333,net_128560
inst_103316,inst_103319,0.333333333333,net_128560
inst_103276,inst_103272,1.0,net_128561
inst_103274,inst_103273,0.333333333333,net_128562
inst_103274,inst_103275,0.333333333333,net_128562
inst_103274,inst_103276,0.333333333333,net_128562
inst_103302,inst_103277,1.0,net_128563
inst_103290,inst_103278,0.166666666667,net_128564
inst_103290,inst_103280,0.166666666667,net_128564
inst_103290,inst_103281,0.166666666667,net_128564
inst_103290,inst_103285,0.166666666667,net_128564
inst_103290,inst_103286,0.166666666667,net_128564
inst_103290,inst_103291,0.166666666667,net_128564
inst_103281,inst_103279,1.0,net_128565
inst_103285,inst_103282,0.5,net_128566
inst_103285,inst_103286,0.5,net_128566
inst_103288,inst_103283,1.0,net_128567
inst_103286,inst_103284,1.0,net_128568
inst_103296,inst_103295,1.0,net_128569
inst_103309,FE_RC_1123_0,0.25,net_128570
inst_103309,inst_103303,0.25,net_128570
inst_103309,inst_103310,0.25,net_128570
inst_103309,inst_103311,0.25,net_128570
inst_103311,inst_103304,1.0,net_128571
inst_103310,FE_RC_1123_0,0.5,net_128572
inst_103310,inst_103305,0.5,net_128572
FE_RC_1123_0,inst_103306,1.0,net_128573
inst_103314,inst_103313,1.0,net_128574
inst_103320,inst_103318,1.0,net_128575
inst_103326,inst_103324,0.5,net_128576
inst_103326,inst_103328,0.5,net_128576
inst_103328,inst_103325,1.0,net_128577
inst_103331,inst_103329,1.0,net_128578
inst_103336,inst_103334,1.0,net_128579
inst_103339,inst_103337,1.0,net_128580
inst_103350,inst_103342,0.333333333333,net_128581
inst_103350,inst_103344,0.333333333333,net_128581
inst_103350,inst_103346,0.333333333333,net_128581
inst_103344,inst_103343,1.0,net_128582
inst_103347,inst_103345,1.0,net_128583
inst_103353,inst_103352,1.0,net_128584
inst_103369,inst_103357,0.166666666667,net_128585
inst_103369,inst_103370,0.166666666667,net_128585
inst_103369,inst_103372,0.166666666667,net_128585
inst_103369,inst_103374,0.166666666667,net_128585
inst_103369,inst_103409,0.166666666667,net_128585
inst_103369,inst_103410,0.166666666667,net_128585
inst_103362,inst_103358,0.5,net_128586
inst_103362,inst_103363,0.5,net_128586
inst_103366,inst_103359,1.0,net_128587
inst_103376,inst_103360,1.0,net_128588
inst_103363,inst_103361,1.0,net_128589
inst_103373,inst_103367,1.0,net_128590
inst_103371,inst_103368,1.0,net_128591
inst_103409,FE_RC_1026_0,0.25,net_128592
inst_103409,inst_103377,0.25,net_128592
inst_103409,inst_103410,0.25,net_128592
inst_103409,inst_103419,0.25,net_128592
inst_103390,inst_103378,0.5,net_128593
inst_103390,inst_103380,0.5,net_128593
inst_103380,inst_103379,1.0,net_128594
inst_103383,inst_103381,1.0,net_128595
inst_103385,inst_103384,1.0,net_128596
inst_103413,inst_103391,0.2,net_128597
inst_103413,inst_103396,0.2,net_128597
inst_103413,inst_103397,0.2,net_128597
inst_103413,inst_103398,0.2,net_128597
inst_103413,inst_103414,0.2,net_128597
inst_103393,inst_103392,1.0,net_128598
inst_103406,inst_103394,0.25,net_128599
inst_103406,inst_103399,0.25,net_128599
inst_103406,inst_103402,0.25,net_128599
inst_103406,inst_103407,0.25,net_128599
inst_103398,inst_103395,1.0,net_128600
inst_103401,inst_103400,1.0,net_128601
inst_103414,inst_103412,1.0,net_128604
inst_103418,inst_103417,1.0,net_128605
inst_103421,inst_103420,1.0,net_128606
inst_103426,inst_103425,1.0,net_128607
inst_103428,inst_103427,1.0,net_128608
inst_103434,inst_103429,1.0,net_128609
inst_103431,inst_103430,1.0,net_128610
inst_103437,inst_103435,1.0,net_128611
inst_103440,inst_103438,1.0,net_128612
inst_103447,inst_103441,1.0,net_128613
inst_103444,inst_103442,1.0,net_128614
inst_103452,inst_103450,1.0,net_128615
inst_103454,inst_103453,1.0,net_128616
inst_103457,inst_103456,1.0,net_128617
inst_103461,inst_103458,1.0,net_128618
inst_103487,inst_103464,0.333333333333,net_128619
inst_103487,inst_103470,0.333333333333,net_128619
inst_103487,inst_103488,0.333333333333,net_128619
inst_103488,inst_103465,0.5,net_128620
inst_103488,inst_103485,0.5,net_128620
inst_103471,inst_103466,1.0,net_128621
inst_103468,inst_103467,1.0,net_128622
inst_103477,inst_103472,1.0,net_128623
inst_103474,inst_103473,1.0,net_128624
inst_103480,inst_103479,1.0,net_128625
inst_103485,inst_103484,1.0,net_128626
inst_103490,inst_103489,1.0,net_128627
inst_103576,inst_103494,0.5,net_128628
inst_103576,inst_103573,0.5,net_128628
inst_103500,inst_103495,0.2,net_128629
inst_103500,inst_103499,0.2,net_128629
inst_103500,inst_103501,0.2,net_128629
inst_103500,inst_103507,0.2,net_128629
inst_103500,inst_103509,0.2,net_128629
inst_103507,inst_103496,0.333333333333,net_128630
inst_103507,inst_103499,0.333333333333,net_128630
inst_103507,inst_103501,0.333333333333,net_128630
inst_103502,inst_103497,0.5,net_128631
inst_103502,inst_103499,0.5,net_128631
inst_103499,inst_103498,1.0,net_128632
inst_103505,inst_103503,1.0,net_128633
inst_103510,inst_103508,1.0,net_128634
inst_103514,inst_103511,1.0,net_128635
inst_103516,inst_103515,1.0,net_128636
inst_103535,inst_103520,0.333333333333,net_128637
inst_103535,inst_103536,0.333333333333,net_128637
inst_103535,inst_103549,0.333333333333,net_128637
inst_103528,inst_103521,0.333333333333,net_128638
inst_103528,inst_103524,0.333333333333,net_128638
inst_103528,inst_103529,0.333333333333,net_128638
inst_103525,inst_103523,1.0,net_128640
inst_103529,inst_103526,1.0,net_128641
inst_103533,inst_103532,1.0,net_128642
inst_103542,inst_103537,0.5,net_128643
inst_103542,inst_103539,0.5,net_128643
inst_103539,inst_103538,1.0,net_128644
inst_103544,inst_103543,1.0,net_128645
inst_103548,inst_103545,1.0,net_128646
inst_103555,inst_103551,0.333333333333,net_128647
inst_103555,inst_103557,0.333333333333,net_128647
inst_103555,inst_103559,0.333333333333,net_128647
inst_103557,inst_103552,1.0,net_128648
inst_103554,inst_103553,1.0,net_128649
inst_103560,inst_103558,1.0,net_128650
inst_103564,inst_103563,0.5,net_128651
inst_103564,inst_103566,0.5,net_128651
inst_103566,inst_103565,1.0,net_128652
inst_103573,inst_103572,1.0,net_128653
inst_103664,inst_103577,0.333333333333,net_128654
inst_103664,inst_103663,0.333333333333,net_128654
inst_103664,inst_103665,0.333333333333,net_128654
inst_103665,inst_103578,1.0,net_128655
inst_103587,inst_103579,0.333333333333,net_128656
inst_103587,inst_103588,0.333333333333,net_128656
inst_103587,inst_103591,0.333333333333,net_128656
inst_103597,inst_103580,0.333333333333,net_128657
inst_103597,inst_103584,0.333333333333,net_128657
inst_103597,inst_103598,0.333333333333,net_128657
inst_103617,inst_103581,1.0,net_128658
inst_103588,inst_103582,1.0,net_128659
inst_103585,inst_103583,1.0,net_128660
inst_103598,inst_103589,1.0,net_128661
inst_103595,inst_103590,0.5,net_128662
inst_103595,inst_103596,0.5,net_128662
inst_103593,inst_103592,1.0,net_128663
inst_103602,inst_103600,1.0,net_128664
inst_103605,inst_103603,1.0,net_128665
inst_103614,inst_103608,1.0,net_128666
inst_103612,inst_103609,1.0,net_128667
inst_103620,inst_103618,0.5,net_128668
inst_103620,inst_103634,0.5,net_128668
inst_103635,inst_103619,0.2,net_128669
inst_103635,inst_103620,0.2,net_128669
inst_103635,inst_103632,0.2,net_128669
inst_103635,inst_103636,0.2,net_128669
inst_103635,inst_103637,0.2,net_128669
inst_103623,inst_103621,0.333333333333,net_128670
inst_103623,inst_103624,0.333333333333,net_128670
inst_103623,inst_103628,0.333333333333,net_128670
inst_103624,inst_103622,1.0,net_128671
inst_103626,inst_103625,1.0,net_128672
inst_103634,inst_103633,1.0,net_128674
inst_103639,inst_103638,1.0,net_128675
inst_103651,inst_103643,0.5,net_128677
inst_103651,inst_103646,0.5,net_128677
inst_103646,inst_103644,1.0,net_128678
inst_103649,inst_103647,1.0,net_128679
inst_103654,inst_103653,1.0,net_128680
inst_103662,inst_103661,1.0,net_128681
inst_103709,inst_103666,0.166666666667,net_128682
inst_103709,inst_103688,0.166666666667,net_128682
inst_103709,inst_103689,0.166666666667,net_128682
inst_103709,inst_103710,0.166666666667,net_128682
inst_103709,inst_103712,0.166666666667,net_128682
inst_103709,inst_103714,0.166666666667,net_128682
inst_103715,FE_RC_154_0,0.2,net_128683
inst_103715,inst_103667,0.2,net_128683
inst_103715,inst_103688,0.2,net_128683
inst_103715,inst_103689,0.2,net_128683
inst_103715,inst_103703,0.2,net_128683
inst_103688,inst_103668,0.5,net_128684
inst_103688,inst_103689,0.5,net_128684
inst_103689,inst_103669,1.0,net_128685
inst_103674,inst_103670,0.5,net_128686
inst_103674,inst_103675,0.5,net_128686
inst_103683,inst_103671,0.5,net_128687
inst_103683,inst_103684,0.5,net_128687
inst_103675,inst_103672,1.0,net_128688
inst_103679,inst_103677,1.0,net_128689
inst_103684,inst_103682,1.0,net_128690
inst_103710,inst_103690,1.0,net_128691
FE_RC_154_0,inst_103691,1.0,net_128692
inst_103707,inst_103692,0.2,net_128693
inst_103707,inst_103695,0.2,net_128693
inst_103707,inst_103700,0.2,net_128693
inst_103707,inst_103702,0.2,net_128693
inst_103707,inst_103708,0.2,net_128693
inst_103695,inst_103693,0.5,net_128694
inst_103695,inst_103696,0.5,net_128694
inst_103697,inst_103694,1.0,net_128695
inst_103702,inst_103701,1.0,net_128696
inst_103705,inst_103704,1.0,net_128697
inst_103714,inst_103711,1.0,net_128698
inst_103738,inst_103718,0.5,net_128699
inst_103738,inst_103739,0.5,net_128699
inst_103724,inst_103719,1.0,net_128700
inst_103727,inst_103725,1.0,net_128702
inst_103734,inst_103730,0.333333333333,net_128703
inst_103734,inst_103732,0.333333333333,net_128703
inst_103734,inst_103735,0.333333333333,net_128703
inst_103732,inst_103731,1.0,net_128704
inst_103737,inst_103736,1.0,net_128705
inst_103744,inst_103741,1.0,net_128706
inst_103750,inst_103745,0.5,net_128707
inst_103750,inst_103747,0.5,net_128707
inst_103747,inst_103746,1.0,net_128708
inst_103777,inst_103754,0.25,net_128709
inst_103777,inst_103756,0.25,net_128709
inst_103777,inst_103763,0.25,net_128709
inst_103777,inst_103778,0.25,net_128709
inst_103756,inst_103755,1.0,net_128710
inst_103759,inst_103757,1.0,net_128711
inst_103763,inst_103762,1.0,net_128712
inst_103776,inst_103764,0.25,net_128713
inst_103776,inst_103767,0.25,net_128713
inst_103776,inst_103772,0.25,net_128713
inst_103776,inst_103773,0.25,net_128713
inst_103769,inst_103765,0.2,net_128714
inst_103769,inst_103767,0.2,net_128714
inst_103769,inst_103770,0.2,net_128714
inst_103769,inst_103771,0.2,net_128714
inst_103769,inst_103772,0.2,net_128714
inst_103767,inst_103766,1.0,net_128715
inst_103771,inst_103768,1.0,net_128716
inst_103864,inst_103782,0.25,net_128717
inst_103864,inst_103866,0.25,net_128717
inst_103864,inst_103872,0.25,net_128717
inst_103864,inst_103873,0.25,net_128717
inst_103893,inst_103783,0.25,net_128718
inst_103893,inst_103864,0.25,net_128718
inst_103893,inst_103889,0.25,net_128718
inst_103893,inst_103894,0.25,net_128718
inst_103820,inst_103784,0.25,net_128719
inst_103820,inst_103821,0.25,net_128719
inst_103820,inst_103839,0.25,net_128719
inst_103820,inst_103844,0.25,net_128719
inst_103788,inst_103785,1.0,net_128720
inst_103790,inst_103789,1.0,net_128721
inst_103796,inst_103791,0.25,net_128722
inst_103796,inst_103794,0.25,net_128722
inst_103796,inst_103800,0.25,net_128722
inst_103796,inst_103801,0.25,net_128722
inst_103795,inst_103792,1.0,net_128723
inst_103799,inst_103797,1.0,net_128724
inst_103803,inst_103802,1.0,net_128725
inst_103807,inst_103804,0.333333333333,net_128726
inst_103807,inst_103808,0.333333333333,net_128726
inst_103807,inst_103812,0.333333333333,net_128726
inst_103808,inst_103805,1.0,net_128727
inst_103814,inst_103809,0.5,net_128728
inst_103814,inst_103811,0.5,net_128728
inst_103811,inst_103810,1.0,net_128729
inst_103821,inst_103819,0.5,net_128730
inst_103821,inst_103839,0.5,net_128730
inst_103824,inst_103822,1.0,net_128731
inst_103826,inst_103825,1.0,net_128732
inst_103833,inst_103827,0.5,net_128733
inst_103833,inst_103829,0.5,net_128733
inst_103831,inst_103828,1.0,net_128734
inst_103836,inst_103834,1.0,net_128735
inst_103838,inst_103837,1.0,net_128736
inst_103844,inst_103842,0.5,net_128737
inst_103844,inst_103845,0.5,net_128737
inst_103845,inst_103843,1.0,net_128738
inst_103848,inst_103847,1.0,net_128739
inst_103860,inst_103852,0.5,net_128740
inst_103860,inst_103858,0.5,net_128740
inst_103855,inst_103853,1.0,net_128741
inst_103858,inst_103856,1.0,net_128742
inst_103866,inst_103863,1.0,net_128743
inst_103882,inst_103867,1.0,net_128744
inst_103889,inst_103868,0.5,net_128745
inst_103889,inst_103888,0.5,net_128745
inst_103871,inst_103869,0.5,net_128746
inst_103871,inst_103872,0.5,net_128746
inst_103873,inst_103870,1.0,net_128747
inst_103875,inst_103874,1.0,net_128748
inst_103878,inst_103876,1.0,net_128749
inst_103919,inst_103895,1.0,net_128752
inst_103900,inst_103896,0.5,net_128753
inst_103900,inst_103901,0.5,net_128753
inst_103909,inst_103897,1.0,net_128754
inst_103902,inst_103898,0.333333333333,net_128755
inst_103902,inst_103901,0.333333333333,net_128755
inst_103902,inst_103905,0.333333333333,net_128755
inst_103901,inst_103899,1.0,net_128756
inst_103905,inst_103903,1.0,net_128757
inst_103915,inst_103913,1.0,net_128758
inst_103981,inst_103920,0.25,net_128759
inst_103981,inst_103982,0.25,net_128759
inst_103981,inst_103984,0.25,net_128759
inst_103981,inst_103985,0.25,net_128759
inst_103969,inst_103921,0.25,net_128760
inst_103969,inst_103970,0.25,net_128760
inst_103969,inst_103976,0.25,net_128760
inst_103969,inst_103977,0.25,net_128760
inst_103971,inst_103922,0.25,net_128761
inst_103971,inst_103969,0.25,net_128761
inst_103971,inst_103970,0.25,net_128761
inst_103971,inst_103975,0.25,net_128761
inst_103925,inst_103923,1.0,net_128762
inst_103947,inst_103926,1.0,net_128763
inst_103937,inst_103927,0.5,net_128764
inst_103937,inst_103938,0.5,net_128764
inst_103945,inst_103928,0.5,net_128765
inst_103945,inst_103946,0.5,net_128765
inst_103938,inst_103929,1.0,net_128766
inst_103934,inst_103930,0.5,net_128767
inst_103934,inst_103936,0.5,net_128767
inst_103933,inst_103931,1.0,net_128768
inst_103942,inst_103939,1.0,net_128769
inst_103953,inst_103948,0.333333333333,net_128770
inst_103953,inst_103950,0.333333333333,net_128770
inst_103953,inst_103954,0.333333333333,net_128770
inst_103952,inst_103949,1.0,net_128771
inst_103961,inst_103956,0.5,net_128772
inst_103961,inst_103959,0.5,net_128772
inst_103959,inst_103957,1.0,net_128773
inst_103963,inst_103962,1.0,net_128774
inst_103970,inst_103967,1.0,net_128775
inst_103976,inst_103972,0.5,net_128776
inst_103976,inst_103977,0.5,net_128776
inst_103975,inst_103973,1.0,net_128777
inst_103982,inst_103980,1.0,net_128778
inst_104014,inst_103986,0.333333333333,net_128779
inst_104014,inst_104005,0.333333333333,net_128779
inst_104014,inst_104006,0.333333333333,net_128779
inst_104007,inst_103987,0.333333333333,net_128780
inst_104007,inst_103997,0.333333333333,net_128780
inst_104007,inst_104008,0.333333333333,net_128780
inst_103991,inst_103988,0.333333333333,net_128781
inst_103991,inst_103990,0.333333333333,net_128781
inst_103991,inst_103993,0.333333333333,net_128781
inst_103990,inst_103989,1.0,net_128782
inst_103997,inst_103994,1.0,net_128783
inst_104005,inst_103998,0.5,net_128784
inst_104005,inst_104006,0.5,net_128784
inst_104000,inst_103999,1.0,net_128785
inst_104002,inst_104001,1.0,net_128786
inst_104006,inst_104003,1.0,net_128787
inst_104017,inst_104015,1.0,net_128788
inst_104021,inst_104018,0.333333333333,net_128789
inst_104021,inst_104020,0.333333333333,net_128789
inst_104021,inst_104022,0.333333333333,net_128789
inst_104020,inst_104019,1.0,net_128790
inst_104025,inst_104024,1.0,net_128791
inst_104029,inst_104027,1.0,net_128792
inst_104054,inst_104032,0.25,net_128793
inst_104054,inst_104039,0.25,net_128793
inst_104054,inst_104053,0.25,net_128793
inst_104054,inst_104055,0.25,net_128793
inst_104043,inst_104033,0.5,net_128794
inst_104043,inst_104044,0.5,net_128794
inst_104041,inst_104034,0.5,net_128795
inst_104041,inst_104035,0.5,net_128795
inst_104039,inst_104038,1.0,net_128797
inst_104045,inst_104044,1.0,net_128798
inst_104049,inst_104047,1.0,net_128799
inst_104053,inst_104052,1.0,net_128800
inst_104080,inst_104057,0.166666666667,net_128801
inst_104080,inst_104066,0.166666666667,net_128801
inst_104080,inst_104077,0.166666666667,net_128801
inst_104080,inst_104078,0.166666666667,net_128801
inst_104080,inst_104079,0.166666666667,net_128801
inst_104080,inst_104081,0.166666666667,net_128801
inst_104073,FE_DBTC345_net_128802,0.166666666667,net_128802
inst_104073,inst_104058,0.166666666667,net_128802
inst_104073,inst_104062,0.166666666667,net_128802
inst_104073,inst_104069,0.166666666667,net_128802
inst_104073,inst_104072,0.166666666667,net_128802
inst_104073,inst_104074,0.166666666667,net_128802
inst_104077,inst_104059,0.5,net_128803
inst_104077,inst_104078,0.5,net_128803
inst_104063,inst_104060,1.0,net_128804
inst_104067,inst_104065,1.0,net_128805
inst_104069,inst_104068,1.0,net_128806
inst_104072,inst_104071,1.0,net_128807
inst_104079,inst_104076,1.0,net_128808
inst_104088,inst_104086,1.0,net_128810
inst_104090,inst_104089,1.0,net_128811
inst_104096,inst_104094,0.5,net_128812
inst_104096,inst_104097,0.5,net_128812
inst_104097,inst_104095,1.0,net_128813
inst_104107,inst_104098,1.0,net_128814
inst_104101,inst_104099,0.5,net_128815
inst_104101,inst_104102,0.5,net_128815
inst_104103,inst_104100,1.0,net_128816
inst_104118,inst_104108,0.5,net_128817
inst_104118,inst_104110,0.5,net_128817
inst_104110,inst_104109,1.0,net_128818
inst_104113,inst_104111,1.0,net_128819
inst_104135,inst_104121,0.5,net_128820
inst_104135,inst_104123,0.5,net_128820
inst_104123,inst_104122,1.0,net_128821
inst_104131,inst_104124,0.25,net_128822
inst_104131,inst_104129,0.25,net_128822
inst_104131,inst_104130,0.25,net_128822
inst_104131,inst_104132,0.25,net_128822
inst_104126,inst_104125,1.0,net_128823
inst_104130,inst_104127,1.0,net_128824
inst_104181,inst_104138,1.0,net_128825
inst_104142,inst_104139,0.5,net_128826
inst_104142,inst_104146,0.5,net_128826
inst_104141,inst_104140,1.0,net_128827
inst_104154,inst_104143,0.5,net_128828
inst_104154,inst_104146,0.5,net_128828
inst_104152,inst_104144,0.333333333333,net_128829
inst_104152,inst_104146,0.333333333333,net_128829
inst_104152,inst_104147,0.333333333333,net_128829
inst_104146,inst_104145,1.0,net_128830
inst_104149,inst_104148,1.0,net_128831
inst_104156,inst_104155,1.0,net_128832
inst_104164,inst_104160,1.0,net_128833
inst_104172,inst_104170,1.0,net_128836
inst_104175,inst_104173,1.0,net_128837
inst_104186,inst_104182,1.0,net_128838
inst_104184,inst_104183,0.5,net_128839
inst_104184,inst_104185,0.5,net_128839
FE_RC_346_0,inst_104187,0.333333333333,net_128840
FE_RC_346_0,inst_104200,0.333333333333,net_128840
FE_RC_346_0,inst_104209,0.333333333333,net_128840
inst_104209,inst_104189,1.0,net_128841
inst_104195,inst_104190,0.5,net_128842
inst_104195,inst_104196,0.5,net_128842
inst_104193,inst_104191,1.0,net_128843
inst_104196,inst_104194,1.0,net_128844
inst_104200,inst_104199,1.0,net_128845
inst_104204,inst_104201,1.0,net_128846
inst_104212,inst_104210,0.5,net_128847
inst_104212,inst_104214,0.5,net_128847
inst_104214,inst_104211,1.0,net_128848
inst_104235,inst_104217,1.0,net_128849
inst_104233,inst_104218,0.5,net_128850
inst_104233,inst_104228,0.5,net_128850
inst_104223,inst_104219,0.333333333333,net_128851
inst_104223,inst_104222,0.333333333333,net_128851
inst_104223,inst_104224,0.333333333333,net_128851
inst_104222,inst_104220,1.0,net_128852
inst_104231,inst_104226,1.0,net_128853
inst_104228,inst_104227,1.0,net_128854
inst_104303,inst_104236,0.25,net_128855
inst_104303,inst_104240,0.25,net_128855
inst_104303,inst_104307,0.25,net_128855
inst_104303,inst_104308,0.25,net_128855
inst_104254,inst_104237,1.0,net_128856
inst_104252,inst_104238,1.0,net_128857
inst_104245,inst_104239,0.333333333333,net_128858
inst_104245,inst_104247,0.333333333333,net_128858
inst_104245,inst_104248,0.333333333333,net_128858
inst_104244,inst_104243,1.0,net_128860
inst_104248,inst_104246,1.0,net_128861
inst_104283,inst_104255,0.166666666667,net_128862
inst_104283,inst_104257,0.166666666667,net_128862
inst_104283,inst_104284,0.166666666667,net_128862
inst_104283,inst_104287,0.166666666667,net_128862
inst_104283,inst_104299,0.166666666667,net_128862
inst_104283,inst_104300,0.166666666667,net_128862
inst_104258,inst_104256,1.0,net_128863
inst_104263,inst_104260,0.333333333333,net_128865
inst_104263,inst_104262,0.333333333333,net_128865
inst_104262,inst_104261,1.0,net_128866
inst_104274,inst_104266,1.0,net_128867
inst_104270,inst_104267,0.333333333333,net_128868
inst_104270,inst_104269,0.333333333333,net_128868
inst_104269,inst_104268,1.0,net_128869
inst_104278,inst_104275,1.0,net_128870
inst_104285,inst_104282,1.0,net_128872
inst_104288,inst_104286,1.0,net_128873
inst_104294,inst_104289,1.0,net_128874
inst_104291,inst_104290,1.0,net_128875
inst_104299,inst_104298,1.0,net_128876
inst_104305,inst_104304,1.0,net_128877
inst_104323,inst_104309,0.333333333333,net_128878
inst_104323,inst_104325,0.333333333333,net_128878
inst_104323,inst_104329,0.333333333333,net_128878
inst_104325,inst_104310,1.0,net_128879
inst_104312,inst_104311,1.0,net_128880
inst_104318,inst_104313,0.5,net_128881
inst_104318,inst_104319,0.5,net_128881
FE_RC_156_0,inst_104314,1.0,net_128882
inst_104319,inst_104317,1.0,net_128883
inst_104340,inst_104326,0.5,net_128884
inst_104340,inst_104329,0.5,net_128884
inst_104343,inst_104327,1.0,net_128885
inst_104331,inst_104328,1.0,net_128886
inst_104333,inst_104332,0.25,net_128887
inst_104333,inst_104335,0.25,net_128887
inst_104333,inst_104337,0.25,net_128887
inst_104333,inst_104338,0.25,net_128887
inst_104336,inst_104334,1.0,net_128888
inst_104349,inst_104346,1.0,net_128890
inst_104351,inst_104350,1.0,net_128891
inst_104355,inst_104353,1.0,net_128892
inst_104774,inst_104358,1.0,net_128893
inst_104406,inst_104359,1.0,net_128894
inst_104365,inst_104363,0.5,net_128896
inst_104365,inst_104366,0.5,net_128896
inst_104367,inst_104364,1.0,net_128897
inst_104404,inst_104371,1.0,net_128898
inst_104374,inst_104372,0.5,net_128899
inst_104374,inst_104375,0.5,net_128899
inst_104375,inst_104373,1.0,net_128900
inst_104387,inst_104378,1.0,net_128901
inst_104386,inst_104379,0.5,net_128902
inst_104386,inst_104387,0.5,net_128902
inst_104381,inst_104380,1.0,net_128903
inst_104390,inst_104389,1.0,net_128904
inst_104394,inst_104391,1.0,net_128905
inst_104402,inst_104397,0.5,net_128906
inst_104402,inst_104399,0.5,net_128906
inst_104399,inst_104398,1.0,net_128907
inst_104493,inst_104407,0.5,net_128908
inst_104493,inst_104494,0.5,net_128908
inst_104495,FE_RC_2421_0,0.5,net_128909
inst_104495,inst_104408,0.5,net_128909
inst_104443,inst_104409,0.5,net_128910
inst_104443,inst_104444,0.5,net_128910
inst_104449,inst_104410,0.25,net_128911
inst_104449,inst_104447,0.25,net_128911
inst_104449,inst_104448,0.25,net_128911
inst_104449,inst_104450,0.25,net_128911
inst_104413,inst_104411,1.0,net_128912
inst_104420,inst_104415,0.5,net_128913
inst_104420,inst_104417,0.5,net_128913
inst_104417,inst_104416,1.0,net_128914
inst_104422,inst_104421,1.0,net_128915
inst_104425,inst_104423,0.2,net_128916
inst_104425,inst_104426,0.2,net_128916
inst_104425,inst_104427,0.2,net_128916
inst_104425,inst_104429,0.2,net_128916
inst_104425,inst_104430,0.2,net_128916
inst_104427,inst_104424,1.0,net_128917
inst_104430,inst_104428,1.0,net_128918
